PDCT_05_Clean,PHHTTINC_Clean,PHTYPE,PMINOR,PHGEDUC,PEMPL,Province_Name,PSTIR_GR_Clean,prob_housing_stress,Predicted_Housing_Stress,True_Housing_Stress
2.0,72500.0,3,1,6,1,Quebec,1.0,0.006960002890598394,0,0.0
1.0,105000.0,1,1,3,1,Newfoundland and Labrador,1.0,0.0013511571633608576,0,0.0
2.0,24000.0,5,2,2,2,Ontario,1.0,0.6003776542296325,1,1.0
2.0,37000.0,99,9,2,9,New Brunswick,1.0,0.4074217617184389,1,0.0
1.0,110000.0,1,1,4,1,New Brunswick,1.0,0.0007884475029808722,0,0.0
2.0,24000.0,5,2,2,2,Ontario,2.0,0.6003776542296325,1,1.0
1.0,82500.0,1,2,2,1,Newfoundland and Labrador,1.0,0.006577910836452155,0,0.0
2.0,25000.0,5,2,2,2,New Brunswick,2.0,0.34598697477406176,1,1.0
1.0,200000.0,3,2,2,1,Saskatchewan,1.0,2.624833102250352e-06,0,0.0
2.0,23000.0,5,2,3,2,Alberta,2.0,0.6651666295385714,1,1.0
2.0,55000.0,3,1,2,1,Saskatchewan,1.0,0.1019562494682957,0,0.0
2.0,85000.0,2,2,4,2,Saskatchewan,1.0,0.013893087086695023,0,0.0
2.0,130000.0,2,2,2,1,Ontario,1.0,0.0008190375824293936,0,0.0
2.0,42000.0,5,2,2,1,Saskatchewan,2.0,0.2260566435301142,0,0.0
2.0,29000.0,5,2,5,2,Saskatchewan,3.0,0.4303325045066873,1,1.0
2.0,23000.0,5,2,1,2,New Brunswick,1.0,0.37703201782466905,1,0.0
2.0,48000.0,6,2,6,1,Alberta,2.0,0.25707899579586324,0,0.0
2.0,60000.0,4,2,2,2,Ontario,1.0,0.10532646298089925,0,0.0
1.0,410000.0,1,2,7,1,Quebec,1.0,2.0577131532973415e-13,0,0.0
2.0,145000.0,2,2,7,1,British Columbia,1.0,0.00034097306378473325,0,0.0
2.0,22000.0,5,2,1,2,New Brunswick,2.0,0.39371859295334183,1,1.0
2.0,42000.0,6,2,2,2,Alberta,1.0,0.3432913432590142,1,0.0
1.0,95000.0,2,2,1,2,Nova Scotia,1.0,0.0039536920767935056,0,0.0
2.0,27000.0,5,2,1,2,Quebec,1.0,0.1490182925732184,0,0.0
1.0,72500.0,5,2,7,1,Quebec,1.0,0.0045285601766478145,0,0.0
2.0,120000.0,2,2,7,1,Manitoba,1.0,0.0009549162881476079,0,0.0
2.0,100000.0,5,2,6,1,British Columbia,1.0,0.008250285935095854,0,0.0
1.0,340000.0,2,2,6,1,Ontario,1.0,1.9760500335274654e-10,0,0.0
2.0,97500.0,3,1,2,1,Quebec,1.0,0.0011725117918674035,0,0.0
1.0,145000.0,1,2,2,1,Quebec,1.0,2.5606927406248163e-05,0,0.0
1.0,150000.0,4,1,4,1,Saskatchewan,1.0,9.014326021919848e-05,0,0.0
2.0,135000.0,2,2,6,1,Nova Scotia,1.0,0.0003844595768223663,0,0.0
2.0,33000.0,2,2,3,9,Quebec,1.0,0.1114737822443739,0,0.0
1.0,115000.0,1,1,2,1,Alberta,1.0,0.0017721547953702542,0,0.0
1.0,370000.0,1,1,3,1,Alberta,1.0,2.813475714838253e-11,0,0.0
2.0,200000.0,2,2,6,1,British Columbia,1.0,7.033179006205787e-06,0,0.0
1.0,52500.0,2,2,4,2,Ontario,1.0,0.11048462997578504,0,0.0
2.0,17000.0,5,2,2,2,New Brunswick,2.0,0.48174096730931476,1,1.0
2.0,39000.0,3,1,4,9,Saskatchewan,1.0,0.28619591559825913,0,0.0
1.0,72500.0,5,2,6,2,Alberta,1.0,0.03733552763509945,0,0.0
1.0,110000.0,2,2,6,1,New Brunswick,1.0,0.0008138621926817845,0,0.0
1.0,240000.0,1,1,6,1,Manitoba,1.0,1.2427303426631143e-07,0,0.0
2.0,14000.0,5,2,2,2,Newfoundland and Labrador,3.0,0.582144835802027,1,1.0
1.0,70000.0,2,2,4,1,Quebec,1.0,0.005139472867606208,0,0.0
1.0,240000.0,1,1,6,1,Ontario,1.0,2.225583663114416e-07,0,0.0
2.0,16500.0,5,2,2,2,Ontario,1.0,0.7181832730057012,1,0.0
2.0,,3,9,99,1,Newfoundland and Labrador,1.0,0.08009931648360774,0,0.0
2.0,90000.0,2,2,7,1,Saskatchewan,1.0,0.009845809241839839,0,0.0
2.0,48000.0,5,2,6,2,British Columbia,2.0,0.2478272899329265,0,1.0
2.0,21000.0,5,2,3,2,Nova Scotia,2.0,0.5485739477980518,1,1.0
1.0,77500.0,2,2,6,2,Quebec,1.0,0.0031219854179144147,0,0.0
1.0,160000.0,2,2,4,1,Ontario,1.0,6.282067965981505e-05,0,0.0
1.0,260000.0,2,2,7,1,Manitoba,1.0,3.1147523830598105e-08,0,0.0
2.0,34000.0,3,2,4,2,Alberta,1.0,0.4744672707478675,1,0.0
1.0,77500.0,2,2,4,1,Saskatchewan,1.0,0.014532155298656466,0,0.0
2.0,33000.0,5,2,2,2,Quebec,1.0,0.10351997255071096,0,0.0
2.0,52500.0,2,2,4,2,Ontario,1.0,0.1654522485995239,0,0.0
1.0,50000.0,5,2,3,2,New Brunswick,1.0,0.05419767114552799,0,0.0
2.0,46000.0,5,2,6,1,Quebec,1.0,0.0445974073676039,0,0.0
2.0,39000.0,5,2,1,1,Alberta,1.0,0.3848926944675069,1,0.0
2.0,25000.0,5,2,4,2,Ontario,1.0,0.5864449665028731,1,0.0
1.0,62500.0,2,2,2,2,Ontario,1.0,0.05715803149095822,0,0.0
1.0,85000.0,1,1,4,1,Ontario,2.0,0.012010172839643755,0,0.0
2.0,36000.0,5,2,2,9,New Brunswick,1.0,0.21328296218381576,0,0.0
1.0,26000.0,5,2,2,2,Ontario,1.0,0.44980255229812177,1,0.0
2.0,82500.0,1,1,2,2,Ontario,1.0,0.02267239772924184,0,0.0
1.0,82500.0,1,1,1,1,Manitoba,1.0,0.007879785416309256,0,0.0
2.0,67500.0,3,2,3,1,Newfoundland and Labrador,1.0,0.030275131889277933,0,0.0
2.0,120000.0,6,2,5,1,Prince Edward Island,1.0,0.0003691901903405154,0,0.0
1.0,77500.0,4,2,4,1,Saskatchewan,2.0,0.014820622329901854,0,0.0
1.0,52500.0,2,2,3,2,Ontario,2.0,0.10986178980495542,0,0.0
1.0,120000.0,2,2,2,1,Ontario,1.0,0.0010378326574163573,0,0.0
2.0,155000.0,1,1,2,1,Saskatchewan,1.0,9.693795231627264e-05,0,0.0
1.0,110000.0,2,2,6,2,Newfoundland and Labrador,1.0,0.001002346514093446,0,0.0
1.0,65000.0,5,2,7,2,Quebec,1.0,0.007773982993424703,0,0.0
2.0,270000.0,1,2,4,1,Ontario,1.0,4.2752611522334326e-08,0,0.0
2.0,25000.0,5,2,2,2,Newfoundland and Labrador,1.0,0.39092047695070364,1,0.0
1.0,15500.0,5,2,4,2,Saskatchewan,3.0,0.5490247588539483,1,1.0
2.0,240000.0,2,2,2,2,Ontario,1.0,3.5839245142598903e-07,0,0.0
2.0,46000.0,5,2,7,1,Quebec,1.0,0.04486889439945118,0,0.0
1.0,260000.0,1,1,4,1,Ontario,1.0,5.369604032388664e-08,0,0.0
2.0,30000.0,5,2,4,2,Alberta,1.0,0.5497244690316776,1,0.0
1.0,95000.0,5,2,4,1,Prince Edward Island,1.0,0.0013232765837562215,0,0.0
2.0,45000.0,5,2,2,2,Ontario,1.0,0.2549161561738519,0,0.0
1.0,77500.0,5,2,6,2,Saskatchewan,1.0,0.015384235849486635,0,0.0
2.0,46000.0,2,2,2,2,Nova Scotia,1.0,0.16759129031804904,0,0.0
1.0,52500.0,4,2,2,1,British Columbia,1.0,0.1250463168586668,0,0.0
2.0,6500.0,5,2,1,2,Ontario,1.0,0.8366740235018553,1,0.0
2.0,115000.0,1,1,4,1,Alberta,1.0,0.0028616652276271734,0,0.0
1.0,125000.0,2,2,6,1,British Columbia,1.0,0.000868244532572992,0,0.0
2.0,65000.0,2,2,6,1,Saskatchewan,1.0,0.05438545455517162,0,0.0
2.0,67500.0,5,2,6,1,Ontario,1.0,0.06613393646400376,0,0.0
2.0,42000.0,5,2,2,1,Nova Scotia,2.0,0.21311353739991243,0,0.0
2.0,23000.0,5,2,1,2,New Brunswick,2.0,0.37703201782466905,1,1.0
1.0,190000.0,2,2,3,1,Alberta,1.0,9.233370800215967e-06,0,0.0
1.0,62500.0,5,2,7,2,Ontario,2.0,0.06057477670472513,0,0.0
2.0,120000.0,5,2,7,1,Alberta,1.0,0.0021551338716053743,0,0.0
2.0,24000.0,5,2,4,2,New Brunswick,2.0,0.36503829075254884,1,1.0
1.0,100000.0,2,2,6,2,Manitoba,1.0,0.0024664182607201284,0,0.0
2.0,52500.0,2,2,4,1,British Columbia,1.0,0.1846529424909467,0,0.0
2.0,24000.0,5,2,1,2,Ontario,2.0,0.5988523866544868,1,1.0
1.0,145000.0,2,2,7,1,Quebec,1.0,2.669836636187609e-05,0,0.0
1.0,135000.0,2,2,4,2,Saskatchewan,1.0,0.00026045345572454643,0,0.0
1.0,52500.0,2,2,4,1,New Brunswick,1.0,0.04417890159352513,0,0.0
2.0,60000.0,5,2,3,1,Quebec,1.0,0.016792010117896102,0,0.0
1.0,250000.0,2,2,4,1,Alberta,1.0,1.3557302804894592e-07,0,0.0
1.0,105000.0,2,2,4,1,Ontario,1.0,0.0030183621446658463,0,0.0
2.0,23000.0,5,2,4,2,Ontario,2.0,0.6201541612176819,1,1.0
2.0,82500.0,5,2,4,1,Quebec,1.0,0.003509202825091128,0,0.0
2.0,200000.0,4,2,6,1,Quebec,1.0,8.964355462094349e-07,0,0.0
1.0,27000.0,5,2,1,2,Newfoundland and Labrador,1.0,0.25763343810482225,0,0.0
1.0,77500.0,1,1,4,1,Newfoundland and Labrador,1.0,0.00936361734824669,0,0.0
1.0,85000.0,2,2,3,2,New Brunswick,1.0,0.004700755761645659,0,0.0
2.0,38000.0,5,2,3,2,New Brunswick,2.0,0.175618938965288,0,0.0
1.0,150000.0,4,9,99,1,Ontario,1.0,0.00025256361613864057,0,0.0
2.0,27000.0,5,2,6,2,Alberta,3.0,0.604352883041004,1,1.0
2.0,30000.0,5,2,6,1,Ontario,3.0,0.4986234039938796,1,1.0
2.0,30000.0,5,2,2,2,Nova Scotia,3.0,0.39041754074494883,1,1.0
2.0,80000.0,2,2,3,2,Ontario,1.0,0.027595120412463297,0,0.0
1.0,150000.0,5,2,6,1,Quebec,1.0,1.9218887499564018e-05,0,0.0
2.0,27000.0,5,2,1,2,Quebec,1.0,0.1490182925732184,0,0.0
2.0,23000.0,5,2,6,2,Saskatchewan,2.0,0.5370822153197171,1,1.0
2.0,14000.0,5,2,1,2,Nova Scotia,1.0,0.6627122211676013,1,0.0
2.0,24000.0,5,2,4,2,Alberta,2.0,0.6507416116218296,1,1.0
2.0,75000.0,1,1,3,1,Saskatchewan,2.0,0.026638082671988503,0,0.0
2.0,15500.0,5,2,2,1,Ontario,1.0,0.7292281053704346,1,1.0
2.0,29000.0,5,2,1,2,Alberta,1.0,0.5624115278726399,1,0.0
2.0,60000.0,1,2,2,1,Ontario,2.0,0.10114812371689337,0,1.0
2.0,45000.0,99,9,4,1,Newfoundland and Labrador,2.0,0.29858919036378895,0,1.0
2.0,38000.0,1,1,7,2,Alberta,1.0,0.40275300437344036,1,0.0
1.0,165000.0,2,2,6,1,Nova Scotia,1.0,2.9104283586499066e-05,0,0.0
1.0,220000.0,2,2,5,1,New Brunswick,1.0,3.4852713535327287e-07,0,0.0
1.0,70000.0,3,2,4,1,Saskatchewan,1.0,0.02464206705664096,0,0.0
2.0,,3,1,2,1,Saskatchewan,1.0,0.06273162741105759,0,0.0
2.0,,99,9,99,1,Prince Edward Island,1.0,0.09412843385563753,0,0.0
2.0,75000.0,6,2,3,1,Quebec,1.0,0.005959442607218781,0,0.0
2.0,49000.0,5,2,2,1,New Brunswick,1.0,0.08763066602980131,0,0.0
1.0,135000.0,2,2,7,2,British Columbia,1.0,0.0004387368189313163,0,0.0
1.0,140000.0,2,2,4,2,Alberta,1.0,0.0003195589358087009,0,0.0
2.0,25000.0,5,2,1,2,Quebec,1.0,0.16778503298482783,0,1.0
2.0,,5,2,6,1,Prince Edward Island,1.0,0.020710996512662214,0,0.0
1.0,130000.0,5,2,6,1,Manitoba,1.0,0.00030298421377450424,0,0.0
2.0,145000.0,1,1,4,1,Ontario,1.0,0.0002830067657699027,0,0.0
2.0,29000.0,5,2,99,9,Saskatchewan,2.0,0.6042529028208371,1,1.0
2.0,18000.0,5,2,1,2,Ontario,2.0,0.6949636937566632,1,1.0
2.0,60000.0,2,2,7,2,Manitoba,2.0,0.06236918559965861,0,0.0
1.0,145000.0,1,2,2,1,Alberta,1.0,0.00021634255039913324,0,0.0
1.0,39000.0,2,2,3,2,Ontario,1.0,0.242140189797066,0,0.0
2.0,26000.0,5,2,2,2,Quebec,1.0,0.15902358073199846,0,0.0
1.0,41000.0,5,2,4,1,Ontario,1.0,0.22083018161166104,0,1.0
2.0,145000.0,6,2,7,1,Ontario,1.0,0.00030595832892245974,0,0.0
2.0,60000.0,4,2,5,1,Ontario,2.0,0.10568929766783729,0,1.0
2.0,72500.0,2,2,6,1,Ontario,1.0,0.0460949908538842,0,0.0
1.0,135000.0,2,2,5,1,Manitoba,1.0,0.00020545277431195284,0,0.0
1.0,21000.0,5,2,4,2,New Brunswick,3.0,0.3079365458148161,1,1.0
2.0,82500.0,3,1,1,1,Ontario,1.0,0.022636531835142006,0,0.0
2.0,,5,2,99,9,Prince Edward Island,1.0,0.04134467597368405,0,0.0
2.0,65000.0,5,2,6,1,Ontario,2.0,0.07787986778936314,0,0.0
1.0,180000.0,2,2,3,1,Saskatchewan,1.0,1.0703084703562265e-05,0,0.0
2.0,105000.0,3,2,2,1,Saskatchewan,1.0,0.003370007559861286,0,0.0
2.0,18500.0,5,2,2,1,Ontario,3.0,0.6855374778838983,1,1.0
2.0,90000.0,5,2,4,1,Quebec,1.0,0.0020717661064899784,0,0.0
2.0,39000.0,6,2,2,2,Ontario,1.0,0.34528165987884163,1,0.0
1.0,80000.0,2,2,4,1,Prince Edward Island,1.0,0.003686497221658325,0,0.0
2.0,24000.0,5,2,1,2,Nova Scotia,1.0,0.492708626216116,1,0.0
2.0,80000.0,1,1,4,1,Ontario,1.0,0.02685608919493966,0,0.0
1.0,57500.0,5,2,3,1,Saskatchewan,1.0,0.05819278064420242,0,0.0
2.0,24000.0,5,2,4,2,Ontario,2.0,0.6034223299450114,1,1.0
2.0,,99,9,6,9,Newfoundland and Labrador,1.0,0.12427036465043428,0,0.0
2.0,55000.0,3,1,4,1,Ontario,1.0,0.14080002360813543,0,0.0
2.0,125000.0,5,2,6,1,British Columbia,1.0,0.001427142893194737,0,0.0
2.0,105000.0,1,1,6,1,Ontario,1.0,0.0047788615026658834,0,0.0
1.0,310000.0,2,2,7,1,Prince Edward Island,1.0,3.4568988430186905e-10,0,0.0
1.0,75000.0,2,2,6,2,Prince Edward Island,1.0,0.0053826483436436035,0,0.0
1.0,135000.0,1,1,7,1,Ontario,1.0,0.0003655586924155181,0,0.0
1.0,75000.0,2,2,3,2,Newfoundland and Labrador,2.0,0.011458862670742106,0,0.0
1.0,150000.0,2,2,4,1,Newfoundland and Labrador,1.0,5.825525853978239e-05,0,0.0
1.0,41000.0,5,2,4,1,Quebec,1.0,0.03945004963928464,0,0.0
1.0,97500.0,2,2,3,1,Quebec,1.0,0.0007389227376632386,0,0.0
1.0,205000.0,6,2,7,2,Quebec,1.0,4.1160531557841674e-07,0,0.0
1.0,92500.0,2,2,5,1,Newfoundland and Labrador,1.0,0.0033582335319611314,0,0.0
2.0,38000.0,5,2,4,2,Quebec,1.0,0.07597808191233381,0,0.0
2.0,34000.0,5,2,1,2,Ontario,2.0,0.42460773743034824,1,1.0
2.0,55000.0,5,2,4,1,Quebec,2.0,0.023862895271216912,0,0.0
2.0,13500.0,5,2,2,2,Quebec,1.0,0.3132871049821486,1,0.0
1.0,72500.0,2,2,7,2,Nova Scotia,1.0,0.019729034922293213,0,0.0
2.0,130000.0,4,1,2,1,Alberta,1.0,0.0010137068524737104,0,0.0
1.0,135000.0,2,2,3,1,Nova Scotia,1.0,0.0002363547868622445,0,0.0
2.0,95000.0,2,2,2,2,Quebec,2.0,0.0014181540546056208,0,0.0
1.0,150000.0,2,2,6,1,Newfoundland and Labrador,1.0,5.900015820063443e-05,0,0.0
1.0,330000.0,2,2,7,1,Alberta,1.0,4.926260998748994e-10,0,0.0
2.0,85000.0,1,1,4,1,Ontario,1.0,0.019033731225752328,0,0.0
2.0,11500.0,5,2,2,1,New Brunswick,2.0,0.5742544513574704,1,1.0
2.0,9750.0,5,2,2,1,Ontario,3.0,0.8015227186280329,1,1.0
1.0,155000.0,4,2,6,1,Alberta,1.0,0.00011303871087458549,0,0.0
1.0,72500.0,5,2,6,1,Manitoba,1.0,0.017120020773843166,0,0.0
2.0,70000.0,1,1,6,1,Alberta,1.0,0.06475450526843814,0,0.0
1.0,210000.0,4,1,3,1,Ontario,1.0,1.8626705784315726e-06,0,0.0
1.0,260000.0,1,2,6,1,British Columbia,1.0,6.36501940368347e-08,0,0.0
2.0,62500.0,5,2,6,1,New Brunswick,1.0,0.03666166879914217,0,0.0
2.0,130000.0,99,9,2,1,British Columbia,1.0,0.0026586369931015457,0,0.0
1.0,160000.0,2,2,7,1,Quebec,1.0,9.279075852511742e-06,0,0.0
1.0,85000.0,2,2,4,2,British Columbia,1.0,0.01438085396973799,0,0.0
1.0,22000.0,5,2,2,2,Manitoba,1.0,0.37698899434348865,1,0.0
2.0,24000.0,5,2,1,1,Nova Scotia,2.0,0.48890613287636325,1,1.0
2.0,20000.0,5,2,5,2,Ontario,2.0,0.6699430365786841,1,1.0
2.0,77500.0,5,2,4,1,Alberta,1.0,0.04060646009137442,0,0.0
2.0,67500.0,5,2,2,1,Nova Scotia,1.0,0.04298708195798721,0,0.0
2.0,65000.0,1,1,7,1,British Columbia,2.0,0.08581532104681458,0,0.0
2.0,21000.0,5,2,2,2,Quebec,1.0,0.2119476559410302,0,0.0
1.0,185000.0,2,2,4,1,Saskatchewan,1.0,7.573099479771854e-06,0,0.0
2.0,37000.0,5,2,2,2,Ontario,2.0,0.3754503603732174,1,0.0
2.0,70000.0,3,2,7,1,Nova Scotia,1.0,0.03671222049245877,0,0.0
2.0,29000.0,5,2,2,2,New Brunswick,2.0,0.2852524356848173,0,1.0
2.0,48000.0,99,9,2,1,Nova Scotia,1.0,0.3256491485848831,1,1.0
1.0,,99,9,6,1,New Brunswick,1.0,0.06092831200533938,0,0.0
2.0,62500.0,5,2,2,2,Alberta,1.0,0.10880483592664394,0,0.0
2.0,46000.0,5,2,3,2,Nova Scotia,1.0,0.1727131702460912,0,0.0
2.0,29000.0,2,2,2,2,New Brunswick,1.0,0.2791910602629404,0,0.0
1.0,47000.0,3,2,7,1,Ontario,1.0,0.15650487386354137,0,0.0
2.0,52500.0,2,2,1,2,Saskatchewan,2.0,0.12009038769135318,0,0.0
1.0,165000.0,2,2,7,1,Nova Scotia,1.0,2.9289773663402115e-05,0,0.0
2.0,,99,9,2,9,Newfoundland and Labrador,1.0,0.12153104021203878,0,0.0
2.0,145000.0,6,2,3,1,Quebec,1.0,4.323554720675116e-05,0,0.0
2.0,85000.0,5,2,2,1,Ontario,1.0,0.01972270784022591,0,0.0
2.0,43000.0,99,9,99,9,Manitoba,1.0,0.5521812691848795,1,1.0
1.0,140000.0,2,2,4,2,British Columbia,1.0,0.00030268423344276247,0,0.0
1.0,115000.0,2,2,3,1,New Brunswick,1.0,0.0005615483257508743,0,0.0
2.0,23000.0,5,2,1,2,New Brunswick,2.0,0.37703201782466905,1,1.0
1.0,31000.0,3,2,5,2,Quebec,3.0,0.07682569438466921,0,1.0
2.0,77500.0,2,2,3,2,Alberta,1.0,0.03979386957216104,0,0.0
2.0,200000.0,2,2,7,1,Saskatchewan,1.0,4.281916407892495e-06,0,0.0
2.0,200000.0,99,1,4,1,Saskatchewan,1.0,1.0954717880660601e-05,0,0.0
2.0,38000.0,5,2,4,2,Quebec,1.0,0.07597808191233381,0,0.0
2.0,72500.0,1,1,99,9,Ontario,2.0,0.08815849617972239,0,0.0
1.0,33000.0,5,2,2,1,Newfoundland and Labrador,1.0,0.1839351731444915,0,0.0
2.0,24000.0,5,2,4,2,Newfoundland and Labrador,2.0,0.4108915485008853,1,1.0
2.0,95000.0,3,2,5,1,British Columbia,1.0,0.011393664061457524,0,0.0
1.0,110000.0,99,2,6,9,Saskatchewan,1.0,0.004475384979126703,0,0.0
2.0,62500.0,3,2,3,1,Nova Scotia,1.0,0.059288195083875485,0,0.0
2.0,82500.0,3,1,6,1,Quebec,1.0,0.0034526212904048763,0,0.0
1.0,175000.0,1,1,7,1,Quebec,1.0,3.1640918299126744e-06,0,0.0
2.0,23000.0,5,2,1,2,Prince Edward Island,1.0,0.2516834183548845,0,0.0
2.0,23000.0,5,2,4,2,British Columbia,2.0,0.6544118976004956,1,1.0
2.0,36000.0,5,2,1,2,Ontario,1.0,0.3905976761645078,1,0.0
2.0,37000.0,5,2,3,1,Quebec,1.0,0.07948228030129781,0,0.0
1.0,46000.0,2,2,4,2,Quebec,1.0,0.027666829781638976,0,0.0
2.0,37000.0,5,2,1,2,Nova Scotia,1.0,0.2798690963706973,0,0.0
2.0,48000.0,5,2,2,2,Ontario,1.0,0.2168813766150183,0,0.0
1.0,95000.0,5,2,6,1,Manitoba,1.0,0.003556111368595411,0,0.0
2.0,25000.0,5,2,2,2,Alberta,1.0,0.6316116254939885,1,0.0
2.0,155000.0,4,2,2,1,Quebec,1.0,2.0817869023738178e-05,0,0.0
2.0,47000.0,2,2,1,2,Quebec,1.0,0.03987215582276423,0,0.0
2.0,82500.0,3,2,5,1,Saskatchewan,1.0,0.016542882745173824,0,0.0
1.0,65000.0,2,2,3,1,Manitoba,1.0,0.02736372048350241,0,0.0
2.0,25000.0,5,2,1,2,Prince Edward Island,1.0,0.2260819433294749,0,0.0
2.0,80000.0,3,1,4,1,Ontario,1.0,0.02738239206771915,0,0.0
2.0,27000.0,5,2,7,2,Quebec,2.0,0.1539172502042631,0,0.0
1.0,21000.0,5,2,2,2,British Columbia,3.0,0.574223515397657,1,1.0
2.0,125000.0,6,2,2,2,Alberta,1.0,0.0015062756617872522,0,0.0
1.0,41000.0,2,2,2,2,New Brunswick,1.0,0.09435722772972523,0,0.0
1.0,115000.0,2,2,6,1,Alberta,1.0,0.0018525680586281496,0,0.0
2.0,24000.0,5,2,1,2,Quebec,1.0,0.17785473235303173,0,0.0
2.0,50000.0,3,1,2,1,Quebec,1.0,0.032273054704449924,0,0.0
2.0,49000.0,5,2,2,1,Quebec,1.0,0.03552861727196371,0,0.0
1.0,33000.0,5,2,2,1,Manitoba,1.0,0.21541433276742133,0,0.0
2.0,27000.0,5,2,3,2,Newfoundland and Labrador,2.0,0.359391585968968,1,1.0
2.0,29000.0,5,2,5,1,British Columbia,1.0,0.551537380241664,1,0.0
2.0,29000.0,5,2,1,2,Quebec,1.0,0.1320176282460274,0,0.0
2.0,26000.0,5,2,3,2,Manitoba,2.0,0.4230584378973826,1,1.0
2.0,26000.0,5,2,7,2,Newfoundland and Labrador,2.0,0.38174795980699133,1,1.0
1.0,160000.0,1,1,4,1,British Columbia,1.0,7.148718712232e-05,0,0.0
1.0,165000.0,2,2,7,1,British Columbia,1.0,5.221425162603976e-05,0,0.0
1.0,60000.0,5,2,2,1,Ontario,1.0,0.06835557325856269,0,0.0
2.0,13500.0,5,2,2,2,Alberta,3.0,0.7940306383094284,1,1.0
2.0,85000.0,2,2,7,1,Ontario,1.0,0.0197583792867807,0,0.0
2.0,135000.0,6,2,6,1,Ontario,1.0,0.0006148378237528107,0,0.0
2.0,24000.0,5,2,2,2,New Brunswick,2.0,0.3620981903774723,1,1.0
2.0,,99,9,2,1,Saskatchewan,2.0,0.15788982451268743,0,0.0
1.0,250000.0,2,2,3,1,Nova Scotia,1.0,7.157521235290665e-08,0,0.0
1.0,34000.0,2,2,4,2,Manitoba,2.0,0.20342063821722797,0,0.0
2.0,85000.0,6,2,7,1,Ontario,1.0,0.0205460950543689,0,0.0
2.0,,2,2,99,9,Alberta,1.0,0.1962090374088553,0,0.0
1.0,62500.0,2,2,3,1,Ontario,1.0,0.05668232295070562,0,0.0
1.0,60000.0,6,2,4,1,Nova Scotia,1.0,0.0465570762684468,0,0.0
1.0,160000.0,1,2,2,1,Ontario,1.0,6.141197989113122e-05,0,0.0
1.0,310000.0,1,1,7,1,Ontario,1.0,1.6153305374970428e-09,0,0.0
2.0,95000.0,6,2,4,1,British Columbia,1.0,0.011662228988398414,0,0.0
2.0,23000.0,5,2,1,2,Manitoba,2.0,0.4721374940685932,1,1.0
1.0,145000.0,2,2,6,2,British Columbia,1.0,0.0002155510652996226,0,0.0
2.0,82500.0,1,1,6,1,Ontario,2.0,0.02289946811070426,0,0.0
2.0,12500.0,5,2,4,2,Quebec,1.0,0.3314503678401772,1,0.0
2.0,24000.0,5,2,2,2,Ontario,3.0,0.6003776542296325,1,1.0
2.0,24000.0,5,2,2,2,Newfoundland and Labrador,1.0,0.40781933542969206,1,0.0
2.0,85000.0,2,2,7,1,Ontario,1.0,0.0197583792867807,0,0.0
1.0,57500.0,5,2,6,2,Saskatchewan,1.0,0.060099960144987766,0,0.0
2.0,57500.0,3,1,4,1,British Columbia,1.0,0.13746370458678833,0,0.0
2.0,38000.0,5,2,7,1,Saskatchewan,2.0,0.2855454729234608,0,0.0
2.0,30000.0,5,2,3,2,New Brunswick,2.0,0.2723645319312821,0,1.0
1.0,105000.0,99,2,5,1,British Columbia,1.0,0.009213108581932968,0,0.0
2.0,45000.0,99,9,2,9,Saskatchewan,2.0,0.42084853512513565,1,1.0
2.0,26000.0,1,2,5,1,Ontario,3.0,0.5572656081487274,1,1.0
1.0,60000.0,3,1,6,1,New Brunswick,1.0,0.026879567534750667,0,0.0
2.0,25000.0,5,2,1,2,Alberta,2.0,0.6301321286997045,1,1.0
1.0,300000.0,2,2,7,1,Nova Scotia,1.0,2.166910519818784e-09,0,0.0
1.0,200000.0,1,2,7,1,Newfoundland and Labrador,1.0,1.7351899477040955e-06,0,0.0
2.0,30000.0,3,1,3,1,Quebec,1.0,0.12076345407240058,0,1.0
1.0,33000.0,5,2,6,1,Quebec,1.0,0.06810898946473536,0,0.0
2.0,60000.0,5,2,1,1,British Columbia,1.0,0.11891956280481858,0,0.0
1.0,125000.0,1,1,7,1,Quebec,1.0,0.00010719198830736376,0,0.0
2.0,55000.0,99,9,1,9,Alberta,1.0,0.3838228047976225,1,0.0
2.0,55000.0,5,2,6,1,Ontario,1.0,0.14592376460938822,0,0.0
2.0,55000.0,2,2,2,1,Quebec,2.0,0.022889808414632014,0,0.0
2.0,23000.0,5,2,2,2,Saskatchewan,3.0,0.5307582881331662,1,1.0
2.0,22000.0,5,2,1,2,Nova Scotia,2.0,0.5279076689754427,1,1.0
2.0,29000.0,5,2,1,2,Newfoundland and Labrador,1.0,0.324837862114814,1,0.0
1.0,140000.0,1,1,4,1,British Columbia,1.0,0.00029249307018668926,0,0.0
2.0,105000.0,2,2,6,1,Alberta,1.0,0.0059572973659869745,0,0.0
1.0,85000.0,3,2,6,1,Ontario,1.0,0.012515493844094288,0,0.0
2.0,72500.0,5,2,6,1,British Columbia,1.0,0.05459607875040119,0,0.0
1.0,57500.0,1,1,6,1,Ontario,3.0,0.07873650756737346,0,1.0
2.0,97500.0,3,1,5,1,Quebec,1.0,0.0011950469534092443,0,0.0
1.0,32000.0,5,2,4,2,Ontario,1.0,0.35171593487006175,1,0.0
2.0,39000.0,3,1,4,2,New Brunswick,2.0,0.1625414493221088,0,1.0
